"gender","round","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","age","field_cd","mn_sat","tuition","race","imprace","income","goal","date","go_out","dec","like","imprelig","university","diff_age"
"M",18,10,"N",0.45,"N",26,"Cauc",15,20,15,30,10,10,"Y",11,21,21,15,21,11,30,"PolSci",1130,20100,"Black",1,55080,"Serious","1Month","1Month","Y",8,1,"N",4
"M",18,16,"N",0.64,"N",22,"Cauc",8,20,25,25,12,10,"N",15,20,20,15,20,12,30,"PolSci",1130,20100,"Black",1,55080,"Serious","1Month","1Month","N",8,1,"N",8
"M",18,14,"N",0.4,"N",24,"Cauc",18,19,16,15,15,17,"N",13,18,21,16,18,13,30,"PolSci",1130,20100,"Black",1,55080,"Serious","1Month","1Month","N",8,1,"N",6
"M",18,6,"N",0.65,"N",33,"Cauc",20,20,20,10,10,20,"N",13,15,17,17,20,17,30,"PolSci",1130,20100,"Black",1,55080,"Serious","1Month","1Month","N",8,1,"N",3
"M",18,1,"N",0.44,"N",25,"Asian",15,18,18,18,15,16,"N",11,17,20,17,20,15,30,"PolSci",1130,20100,"Black",1,55080,"Serious","1Month","1Month","N",6,1,"N",5
"M",18,8,"N",0.61,"N",38,"Cauc",15,15,20,15,15,20,"Y",19,14,19,16,21,12,27,"Econ",0,0,"Asian",1,32159,"Fun","SevYear","2Week","Y",6,1,"N",11
"M",18,5,"Y",0.13,"N",33,"Black",20,20,20,15,15,10,"Y",17,17,17,17,17,17,27,"Econ",0,0,"Asian",1,52804,"Fun","SevYear","2Week","Y",6,1,"N",6
"M",18,6,"N",0.07,"N",24,"Cauc",20,10,20,35,5,10,"N",14,21,19,12,14,21,27,"Econ",0,0,"Asian",1,38548,"Fun","SevYear","2Week","N",6,1,"N",3
"M",18,18,"Y",0.32,"N",28,"Cauc",25,25,25,10,10,5,"Y",16,16,16,20,16,16,27,"Econ",0,0,"Asian",1,55223,"Fun","SevYear","2Week","Y",8,1,"N",1
"M",18,9,"N",0.09,"N",27,"Cauc",25,20,10,20,15,10,"Y",3,15,24,15,24,18,27,"Econ",1130,20100,"Asian",1,55080,"Fun","SevYear","2Week","Y",8,1,"N",0
"M",18,17,"N",0.16,"N",23,"Cauc",20,20,20,20,20,0,"Y",11,19,19,19,19,14,27,"Econ",0,0,"Asian",1,55419,"Fun","SevYear","2Week","Y",8,1,"N",4
"M",18,13,"Y",0.4,"N",25,"Cauc",25,20,20,20,10,5,"Y",15,15,17,19,21,13,27,"Econ",0,0,"Asian",1,41547,"Fun","SevYear","2Week","Y",8,1,"N",2
"M",18,15,"N",0.3,"N",26,"Cauc",15,10,30,10,15,20,"Y",17,14,17,19,19,14,27,"Econ",0,0,"Asian",1,41547,"Fun","SevYear","2Week","Y",8,1,"N",1
"M",18,14,"N",0.19,"N",25,"Cauc",20,15,25,15,15,10,"Y",15,19,17,17,17,15,27,"Econ",0,0,"Asian",1,62635,"Fun","SevYear","2Week","Y",9,1,"N",2
"M",18,10,"N",0.23,"N",24,"Cauc",22,17,15,15,15,16,"Y",10,18,20,18,20,15,27,"Econ",0,0,"Asian",1,62635,"Fun","SevYear","2Week","Y",7,1,"N",3
"M",18,3,"N",0.33,"N",21,"Cauc",20,30,20,20,0,10,"Y",7,19,19,19,19,19,27,"Econ",0,0,"Asian",1,21597,"Fun","SevYear","2Week","Y",7,1,"N",6
"M",18,1,"N",0.56,"Y",30,"Asian",10,20,20,10,10,30,"N",16,20,20,16,16,14,27,"Econ",1210,13046,"Asian",1,48785,"Fun","SevYear","2Week","N",2,1,"N",3
"M",18,11,"N",0.11,"N",28,"Cauc",35,0,35,10,10,10,"Y",15,21,18,24,15,9,27,"Econ",0,0,"Asian",1,30147,"Fun","SevYear","2Week","Y",8,1,"N",1
"M",18,16,"N",0.41,"N",26,"Cauc",15,20,15,30,10,10,"Y",8,5,26,26,26,8,27,"Econ",1400,26019,"Asian",1,62997,"Fun","SevYear","2Week","Y",8,1,"N",1
"M",18,4,"Y",0.29,"N",22,"Cauc",8,20,25,25,12,10,"Y",17,17,17,17,15,15,27,"Econ",0,0,"Asian",1,55419,"Fun","SevYear","2Week","Y",6,1,"N",5
"M",18,2,"N",0.39,"N",24,"Cauc",18,19,16,15,15,17,"N",12,20,20,20,20,10,27,"Econ",0,0,"Asian",1,30147,"Fun","SevYear","2Week","N",3,1,"N",3
"M",18,12,"Y",0.42,"N",33,"Cauc",20,20,20,10,10,20,"Y",15,17,15,17,19,17,27,"Econ",0,0,"Asian",1,55223,"Fun","SevYear","2Week","Y",8,1,"N",6
"M",18,7,"N",0.59,"Y",25,"Asian",15,18,18,18,15,16,"N",12,20,20,15,20,15,27,"Econ",0,0,"Asian",1,21597,"Fun","SevYear","2Week","N",5,1,"N",2
"M",18,3,"N",0.72,"Y",38,"Cauc",15,15,20,15,15,20,"N",15,19,17,15,15,19,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,"N",14
"M",18,18,"N",0.39,"N",33,"Black",20,20,20,15,15,10,"N",12,18,18,18,18,18,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,"N",9
"M",18,1,"N",0.6,"Y",24,"Cauc",20,10,20,35,5,10,"N",17,17,17,17,17,17,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",10,1,"N",0
"M",18,13,"N",0.64,"Y",28,"Cauc",25,25,25,10,10,5,"N",17,17,17,17,17,17,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",10,1,"N",4
"M",18,4,"N",0.51,"Y",27,"Cauc",25,20,10,20,15,10,"N",18,21,21,18,14,7,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,"N",3
"M",18,12,"Y",0.44,"Y",23,"Cauc",20,20,20,20,20,0,"Y",17,19,19,13,17,17,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","Y",6,1,"N",1
"M",18,8,"N",0.68,"Y",25,"Cauc",25,20,20,20,10,5,"N",13,21,15,15,15,21,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,"N",1
"M",18,10,"N",0.3,"Y",26,"Cauc",15,10,30,10,15,20,"N",18,18,18,16,16,14,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,"N",2
"M",18,9,"Y",0.24,"Y",25,"Cauc",20,15,25,15,15,10,"Y",17,17,17,17,17,17,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","Y",7,1,"N",1
"M",18,5,"N",0.4,"Y",24,"Cauc",22,17,15,15,15,16,"Y",15,20,20,15,20,12,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","Y",6,1,"N",0
"M",18,16,"N",0.7,"Y",21,"Cauc",20,30,20,20,0,10,"N",21,23,14,14,14,14,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",5,1,"N",3
"M",18,14,"N",0.74,"N",30,"Asian",10,20,20,10,10,30,"N",17,21,21,13,17,11,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,"N",6
"M",18,6,"N",0.34,"Y",28,"Cauc",35,0,35,10,10,10,"N",13,22,20,16,18,11,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,"N",4
"M",18,11,"N",0.75,"Y",26,"Cauc",15,20,15,30,10,10,"Y",14,22,19,16,16,14,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","Y",7,1,"N",2
"M",18,17,"N",0.66,"Y",22,"Cauc",8,20,25,25,12,10,"N",17,17,17,17,17,15,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,"N",2
"M",18,15,"N",0.78,"Y",24,"Cauc",18,19,16,15,15,17,"N",14,21,19,14,16,16,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,"N",0
"M",18,7,"N",0.54,"Y",33,"Cauc",20,20,20,10,10,20,"N",14,20,18,14,14,20,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,"N",9
"M",18,2,"N",0.43,"N",25,"Asian",15,18,18,18,15,16,"N",16,22,22,14,11,16,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,"N",1
"M",18,1,"N",0.45,"N",38,"Cauc",15,15,20,15,15,20,"Y",14,18,16,18,16,18,24,"PolSci",1450,26170,"Latin",1,55080,"Meet","Never","SevWeek","Y",7,1,"N",14
"M",18,16,"N",0.29,"N",33,"Black",20,20,20,15,15,10,"N",14,17,19,17,17,17,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",7,1,"N",9
"M",18,17,"N",0.26,"N",24,"Cauc",20,10,20,35,5,10,"Y",17,24,15,15,15,15,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",5,1,"N",0
"M",18,11,"Y",0.43,"N",28,"Cauc",25,25,25,10,10,5,"Y",17,15,15,20,15,20,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",6,1,"N",4
"M",18,2,"N",0.43,"N",27,"Cauc",25,20,10,20,15,10,"N",22,19,16,16,12,16,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",6,1,"N",3
"M",18,10,"N",0.34,"N",23,"Cauc",20,20,20,20,20,0,"Y",17,17,17,17,17,17,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",7,1,"N",1
"M",18,6,"Y",0.26,"N",25,"Cauc",25,20,20,20,10,5,"Y",17,17,14,17,17,17,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",8,1,"N",1
"M",18,8,"N",-0.01,"N",26,"Cauc",15,10,30,10,15,20,"N",21,15,15,18,18,13,24,"PolSci",1450,26170,"Latin",1,55080,"Meet","Never","SevWeek","N",7,1,"N",2
"M",18,7,"Y",-0.01,"N",25,"Cauc",20,15,25,15,15,10,"Y",18,16,16,16,16,16,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",8,1,"N",1
"M",18,3,"N",0.14,"N",24,"Cauc",22,17,15,15,15,16,"N",17,17,17,17,19,14,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",2,1,"N",0
"M",18,14,"Y",0.32,"N",21,"Cauc",20,30,20,20,0,10,"Y",15,17,17,17,17,17,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",7,1,"N",3
"M",18,12,"N",0.25,"N",30,"Asian",10,20,20,10,10,30,"N",14,18,18,14,18,18,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",9,1,"N",6
"M",18,4,"N",0.09,"N",28,"Cauc",35,0,35,10,10,10,"N",14,14,17,17,25,14,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",8,1,"N",4
"M",18,9,"N",0.29,"N",26,"Cauc",15,20,15,30,10,10,"N",12,12,17,17,33,8,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",7,1,"N",2
"M",18,15,"N",0.25,"N",22,"Cauc",8,20,25,25,12,10,"N",15,17,20,15,17,15,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",8,1,"N",2
"M",18,13,"N",0.15,"N",24,"Cauc",18,19,16,15,15,17,"N",17,17,20,17,17,12,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",5,1,"N",0
"M",18,5,"N",0.19,"N",33,"Cauc",20,20,20,10,10,20,"N",15,15,15,20,15,20,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",2,1,"N",9
"M",18,18,"Y",0.28,"N",25,"Asian",15,18,18,18,15,16,"Y",16,18,18,18,16,12,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",8,1,"N",1
"M",18,10,"N",0.19,"Y",38,"Cauc",15,15,20,15,15,20,"N",16,20,20,16,18,11,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",5,5,"N",15
"M",18,7,"Y",0.08,"N",33,"Black",20,20,20,15,15,10,"Y",17,17,17,17,17,17,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","Y",7,5,"N",10
"M",18,8,"Y",0.36,"Y",24,"Cauc",20,10,20,35,5,10,"Y",16,16,16,16,16,18,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","Y",7,5,"N",1
"M",18,2,"N",-0.3,"Y",28,"Cauc",25,25,25,10,10,5,"N",14,18,18,18,14,18,23,"Eng",1360,26062,"Cauc",5,55080,"Meet","SevYear","1Week","N",3,5,"N",5
"M",18,11,"N",0.08,"Y",27,"Cauc",25,20,10,20,15,10,"N",3,17,20,17,30,13,23,"Eng",1360,26062,"Cauc",5,55080,"Meet","SevYear","1Week","N",5,5,"N",4
"M",18,1,"Y",0.06,"Y",23,"Cauc",20,20,20,20,20,0,"Y",15,21,21,12,17,15,23,"Eng",1260,24742,"Cauc",5,65693,"Meet","SevYear","1Week","Y",8,5,"N",0
"M",18,15,"Y",0.47,"Y",25,"Cauc",25,20,20,20,10,5,"Y",17,17,17,17,17,13,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","Y",8,5,"N",2
"M",18,17,"N",-0.07,"Y",26,"Cauc",15,10,30,10,15,20,"N",17,20,17,17,17,12,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,"N",3
"M",18,16,"N",-0.06,"Y",25,"Cauc",20,15,25,15,15,10,"N",17,17,19,17,17,15,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",7,5,"N",2
"M",18,12,"N",-0.04,"Y",24,"Cauc",22,17,15,15,15,16,"N",14,17,20,17,20,11,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,"N",1
"M",18,5,"Y",0.44,"Y",21,"Cauc",20,30,20,20,0,10,"Y",15,21,8,17,21,19,23,"Eng",0,0,"Cauc",5,28317,"Meet","SevYear","1Week","Y",6,5,"N",2
"M",18,3,"N",0.41,"N",30,"Asian",10,20,20,10,10,30,"N",17,21,17,12,17,17,23,"Eng",1460,27230,"Cauc",5,55080,"Meet","SevYear","1Week","N",3,5,"N",7
"M",18,13,"N",0.55,"Y",28,"Cauc",35,0,35,10,10,10,"N",21,16,16,18,16,13,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,"N",5
"M",18,18,"N",0.43,"Y",26,"Cauc",15,20,15,30,10,10,"N",15,19,19,15,15,17,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",7,5,"N",3
"M",18,6,"N",0.36,"Y",22,"Cauc",8,20,25,25,12,10,"N",17,17,17,17,17,17,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,"N",1
"M",18,4,"N",0.35,"Y",24,"Cauc",18,19,16,15,15,17,"N",10,22,20,18,15,15,23,"Eng",1450,26170,"Cauc",5,18283,"Meet","SevYear","1Week","N",6,5,"N",1
"M",18,14,"N",0.44,"Y",33,"Cauc",20,20,20,10,10,20,"N",16,16,16,16,18,18,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,"N",10
"M",18,9,"N",0.01,"N",25,"Asian",15,18,18,18,15,16,"N",16,21,21,16,16,9,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",7,5,"N",2
"M",18,16,"N",-0.25,"Y",38,"Cauc",15,15,20,15,15,20,"Y",20,13,18,16,16,18,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","Y",6,8,"N",11
"M",18,13,"N",-0.26,"N",33,"Black",20,20,20,15,15,10,"N",11,16,19,16,22,16,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",7,8,"N",6
"M",18,14,"N",-0.28,"Y",24,"Cauc",20,10,20,35,5,10,"N",13,20,17,17,15,17,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",2,8,"N",3
"M",18,8,"N",-0.19,"Y",28,"Cauc",25,25,25,10,10,5,"N",15,20,17,17,17,15,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",6,8,"N",1
"M",18,17,"N",-0.2,"Y",27,"Cauc",25,20,10,20,15,10,"N",8,14,14,19,25,19,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",5,8,"N",0
"M",18,7,"N",-0.5,"Y",23,"Cauc",20,20,20,20,20,0,"N",17,17,17,17,17,17,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",5,8,"N",4
"M",18,3,"Y",-0.35,"Y",25,"Cauc",25,20,20,20,10,5,"Y",19,19,19,19,13,13,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","Y",8,8,"N",2
"M",18,5,"N",-0.62,"Y",26,"Cauc",15,10,30,10,15,20,"N",18,18,18,16,18,11,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",4,8,"N",1
"M",18,4,"N",-0.58,"Y",25,"Cauc",20,15,25,15,15,10,"N",16,16,16,16,19,16,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",4,8,"N",2
"M",18,18,"N",0.21,"Y",24,"Cauc",22,17,15,15,15,16,"N",14,19,19,16,19,14,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",1,8,"N",3
"M",18,11,"Y",0.12,"Y",21,"Cauc",20,30,20,20,0,10,"Y",12,18,18,18,18,16,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","Y",8,8,"N",6
"M",18,9,"N",-0.03,"N",30,"Asian",10,20,20,10,10,30,"N",21,15,21,15,15,13,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",1,8,"N",3
"M",18,1,"Y",0.08,"Y",28,"Cauc",35,0,35,10,10,10,"Y",16,20,18,18,14,14,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","Y",7,8,"N",1
"M",18,6,"N",-0.26,"Y",26,"Cauc",15,20,15,30,10,10,"N",17,17,19,15,17,13,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",6,8,"N",1
"M",18,12,"N",-0.5,"Y",22,"Cauc",8,20,25,25,12,10,"N",18,20,18,18,15,12,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",4,8,"N",5
"M",18,10,"N",-0.22,"Y",24,"Cauc",18,19,16,15,15,17,"N",16,19,19,14,16,16,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",1,8,"N",3
"M",18,2,"N",-0.41,"Y",33,"Cauc",20,20,20,10,10,20,"N",16,18,16,16,18,18,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",4,8,"N",6
"M",18,15,"N",-0.41,"N",25,"Asian",15,18,18,18,15,16,"N",17,19,19,17,17,11,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",2,8,"N",2
"M",18,7,"N",0.24,"Y",38,"Cauc",15,15,20,15,15,20,"N",16,18,18,16,16,16,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,"N",4
"M",18,4,"N",0.51,"N",33,"Black",20,20,20,15,15,10,"N",18,15,18,15,18,18,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",4,2,"N",1
"M",18,5,"N",0.41,"Y",24,"Cauc",20,10,20,35,5,10,"N",10,20,20,18,18,15,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",2,2,"N",10
"M",18,17,"N",0.37,"Y",28,"Cauc",25,25,25,10,10,5,"Y",15,20,17,17,17,15,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","Y",6,2,"N",6
"M",18,8,"N",0.29,"Y",27,"Cauc",25,20,10,20,15,10,"Y",9,12,12,24,24,18,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","Y",6,2,"N",7
"M",18,16,"N",0.26,"Y",23,"Cauc",20,20,20,20,20,0,"N",18,18,18,18,18,12,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,"N",11
"M",18,12,"N",0.44,"Y",25,"Cauc",25,20,20,20,10,5,"N",16,14,16,18,18,18,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,"N",9
"M",18,14,"N",0.21,"Y",26,"Cauc",15,10,30,10,15,20,"N",17,17,17,17,17,13,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",7,2,"N",8
"M",18,13,"Y",0.26,"Y",25,"Cauc",20,15,25,15,15,10,"Y",16,18,18,16,18,16,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","Y",7,2,"N",9
"M",18,9,"N",0.35,"Y",24,"Cauc",22,17,15,15,15,16,"N",14,18,18,18,18,14,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,"N",10
"M",18,2,"N",0.59,"Y",21,"Cauc",20,30,20,20,0,10,"Y",12,16,18,16,20,16,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","Y",10,2,"N",13
"M",18,18,"N",0.39,"N",30,"Asian",10,20,20,10,10,30,"N",16,16,16,16,16,18,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",4,2,"N",4
"M",18,10,"N",0.11,"Y",28,"Cauc",35,0,35,10,10,10,"N",17,20,17,15,17,15,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",5,2,"N",6
"M",18,15,"N",0.46,"Y",26,"Cauc",15,20,15,30,10,10,"N",13,18,20,18,18,13,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",5,2,"N",8
"M",18,3,"N",0.36,"Y",22,"Cauc",8,20,25,25,12,10,"N",17,17,17,17,17,15,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",5,2,"N",12
"M",18,1,"N",0.4,"Y",24,"Cauc",18,19,16,15,15,17,"N",20,15,15,17,19,13,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,"N",10
"M",18,11,"N",0.46,"Y",33,"Cauc",20,20,20,10,10,20,"N",15,17,19,15,17,17,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",5,2,"N",1
"M",18,6,"N",0.27,"N",25,"Asian",15,18,18,18,15,16,"N",15,17,20,20,17,11,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",4,2,"N",9
"M",18,6,"N",-0.03,"Y",38,"Cauc",15,15,20,15,15,20,"N",12,17,20,17,22,12,27,"Econ",0,0,"Cauc",1,53539,"Fun","1Month","2Week","N",5,1,"Y",11
"M",18,3,"N",0.23,"N",33,"Black",20,20,20,15,15,10,"Y",14,17,19,19,17,14,27,"Econ",0,0,"Cauc",1,35968,"Fun","1Month","2Week","Y",6,1,"Y",6
"M",18,4,"N",-0.05,"Y",24,"Cauc",20,10,20,35,5,10,"Y",13,21,18,18,16,13,27,"Econ",0,0,"Cauc",1,38548,"Fun","1Month","2Week","Y",5,1,"Y",3
"M",18,16,"N",0.19,"Y",28,"Cauc",25,25,25,10,10,5,"N",11,18,18,18,18,18,27,"Econ",0,0,"Cauc",1,21597,"Fun","1Month","2Week","N",5,1,"Y",1
"M",18,7,"Y",0.33,"Y",27,"Cauc",25,20,10,20,15,10,"Y",20,20,23,20,11,6,27,"Econ",0,0,"Cauc",1,41547,"Fun","1Month","2Week","Y",7,1,"Y",0
"M",18,15,"Y",0.14,"Y",23,"Cauc",20,20,20,20,20,0,"Y",15,18,18,18,18,13,27,"Econ",0,0,"Cauc",1,55419,"Fun","1Month","2Week","Y",8,1,"Y",4
"M",18,11,"N",-0.4,"Y",25,"Cauc",25,20,20,20,10,5,"N",15,18,18,18,18,15,27,"Econ",0,0,"Cauc",1,43185,"Fun","1Month","2Week","N",6,1,"Y",2
"M",18,13,"Y",-0.15,"Y",26,"Cauc",15,10,30,10,15,20,"Y",18,18,18,16,16,12,27,"Econ",0,0,"Cauc",1,74893,"Fun","1Month","2Week","Y",7,1,"Y",1
"M",18,12,"Y",-0.09,"Y",25,"Cauc",20,15,25,15,15,10,"Y",16,16,18,18,18,16,27,"Econ",0,0,"Cauc",1,62635,"Fun","1Month","2Week","Y",7,1,"Y",2
"M",18,8,"N",0.08,"Y",24,"Cauc",22,17,15,15,15,16,"N",12,18,20,18,20,12,27,"Econ",0,0,"Cauc",1,39919,"Fun","1Month","2Week","N",7,1,"Y",3
"M",18,1,"N",0.04,"Y",21,"Cauc",20,30,20,20,0,10,"Y",10,20,18,10,20,20,27,"Econ",0,0,"Cauc",1,21597,"Fun","1Month","2Week","Y",7,1,"Y",6
"M",18,17,"N",-0.19,"N",30,"Asian",10,20,20,10,10,30,"N",14,18,18,14,18,18,27,"Econ",0,0,"Cauc",1,35968,"Fun","1Month","2Week","N",8,1,"Y",3
"M",18,9,"N",-0.24,"Y",28,"Cauc",35,0,35,10,10,10,"Y",17,17,17,17,17,17,27,"Econ",0,0,"Cauc",1,30147,"Fun","1Month","2Week","Y",6,1,"Y",1
"M",18,14,"N",-0.27,"Y",26,"Cauc",15,20,15,30,10,10,"Y",6,18,18,6,47,6,27,"Econ",0,0,"Cauc",1,28418,"Fun","1Month","2Week","Y",8,1,"Y",1
"M",18,2,"N",0,"Y",22,"Cauc",8,20,25,25,12,10,"N",16,18,18,16,18,14,27,"Econ",0,0,"Cauc",1,30147,"Fun","1Month","2Week","N",5,1,"Y",5
"M",18,18,"N",-0.34,"Y",24,"Cauc",18,19,16,15,15,17,"N",11,18,20,18,16,18,27,"Econ",0,0,"Cauc",1,28891,"Fun","1Month","2Week","N",6,1,"Y",3
"M",18,10,"N",-0.31,"Y",33,"Cauc",20,20,20,10,10,20,"N",15,17,17,17,15,20,27,"Econ",0,0,"Cauc",1,55223,"Fun","1Month","2Week","N",5,1,"Y",6
"M",18,5,"N",-0.05,"N",25,"Asian",15,18,18,18,15,16,"N",15,23,21,15,13,13,27,"Econ",0,0,"Cauc",1,21597,"Fun","1Month","2Week","N",5,1,"Y",2
"M",18,5,"N",0.2,"Y",38,"Cauc",15,15,20,15,15,20,"N",14,17,19,17,19,14,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",7,3,"N",12
"M",18,2,"N",0.62,"N",33,"Black",20,20,20,15,15,10,"N",20,18,18,18,18,10,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,"N",7
"M",18,3,"N",0.08,"Y",24,"Cauc",20,10,20,35,5,10,"N",17,20,12,15,20,17,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,"N",2
"M",18,15,"N",0.35,"Y",28,"Cauc",25,25,25,10,10,5,"N",14,18,18,16,18,16,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,"N",2
"M",18,6,"N",0.36,"Y",27,"Cauc",25,20,10,20,15,10,"N",20,20,22,18,9,11,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",7,3,"N",1
