"","gender","round","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","age","field_cd","mn_sat","tuition","race","imprace","income","goal","date","go_out","dec","like","imprelig","diff_age"
"3258","M",18,16,"N",0.45,"Y",24,"Cauc",22,17,15,15,15,16,"Y",15,20,18,15,18,15,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",9,10,5
"3259","M",18,9,"N",-0.01,"Y",21,"Cauc",20,30,20,20,0,10,"Y",17,22,22,13,22,4,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",9,10,8
"3260","M",18,7,"Y",-0.03,"N",30,"Asian",10,20,20,10,10,30,"Y",14,19,19,14,19,16,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",5,10,1
"3261","M",18,17,"N",0.07,"Y",28,"Cauc",35,0,35,10,10,10,"Y",18,18,18,18,18,12,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",6,10,1
"3262","M",18,4,"N",-0.34,"Y",26,"Cauc",15,20,15,30,10,10,"Y",20,20,23,10,23,3,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",9,10,3
"3263","M",18,10,"Y",-0.51,"Y",22,"Cauc",8,20,25,25,12,10,"Y",18,18,18,15,18,15,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",9,10,7
"3264","M",18,8,"N",-0.26,"Y",24,"Cauc",18,19,16,15,15,17,"Y",12,18,21,15,27,6,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",7,10,5
"3265","M",18,18,"N",-0.61,"Y",33,"Cauc",20,20,20,10,10,20,"Y",16,18,18,16,18,14,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",7,10,4
"3266","M",18,13,"Y",-0.56,"N",25,"Asian",15,18,18,18,15,16,"Y",12,21,21,14,21,12,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",6,10,4
"3267","M",18,7,"N",0.53,"Y",38,"Cauc",15,15,20,15,15,20,"Y",17,17,17,17,17,17,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,7
"3268","M",18,4,"N",0.16,"N",33,"Black",20,20,20,15,15,10,"Y",17,17,17,17,17,17,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,2
"3269","M",18,5,"N",0.51,"Y",24,"Cauc",20,10,20,35,5,10,"Y",17,17,17,17,17,17,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,7
"3270","M",18,17,"N",0.39,"Y",28,"Cauc",25,25,25,10,10,5,"Y",13,13,13,33,13,13,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,3
"3272","M",18,12,"N",0.62,"Y",25,"Cauc",25,20,20,20,10,5,"Y",14,25,22,11,25,3,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,6
"3273","M",18,14,"N",0.55,"Y",26,"Cauc",15,10,30,10,15,20,"Y",19,16,16,16,16,19,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,5
"3274","M",18,13,"N",0.48,"Y",25,"Cauc",20,15,25,15,15,10,"Y",19,14,22,16,16,14,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,6
"3275","M",18,9,"N",0.27,"Y",24,"Cauc",22,17,15,15,15,16,"Y",21,7,21,29,14,7,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,7
"3276","M",18,2,"N",0.3,"Y",21,"Cauc",20,30,20,20,0,10,"Y",16,9,28,6,31,9,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,10
"3277","M",18,18,"Y",0.64,"N",30,"Asian",10,20,20,10,10,30,"Y",12,18,18,18,18,15,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,1
"3278","M",18,10,"N",0.37,"Y",28,"Cauc",35,0,35,10,10,10,"Y",16,22,16,16,16,14,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,3
"3279","M",18,15,"N",0.62,"Y",26,"Cauc",15,20,15,30,10,10,"Y",17,17,17,17,17,17,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,5
"3280","M",18,1,"N",0.53,"Y",24,"Cauc",18,19,16,15,15,17,"Y",17,17,23,11,29,3,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,7
"3281","M",18,11,"N",0.7,"Y",33,"Cauc",20,20,20,10,10,20,"Y",12,21,17,12,19,19,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,2
"3282","M",18,6,"N",0.64,"N",25,"Asian",15,18,18,18,15,16,"Y",12,31,19,4,31,4,31,"Econ",1331,12350,"Cauc",3,52318,"Fun","2Month","2Week","Y",5,1,6
"3283","F",8,2,"Y",0.47,"N",26,"Cauc",30,25,20,10,10,5,"Y",17,17,17,15,17,15,25,"SocialSci",1400,26019,"Latin",3,62844,"Other","2Month","SevWeek","Y",5,3,1
"3284","F",8,3,"Y",0.34,"N",30,"Cauc",30,20,30,10,5,5,"Y",15,20,17,17,15,17,25,"SocialSci",1400,26019,"Latin",3,62844,"Other","2Month","SevWeek","Y",5,3,5
"3285","F",8,6,"Y",-0.13,"N",24,"Asian",17,16,17,17,17,16,"Y",18,16,14,16,18,16,25,"SocialSci",1400,26019,"Latin",3,62844,"Other","2Month","SevWeek","Y",5,3,1
"3286","F",8,1,"N",0.42,"N",28,"Cauc",16,25,20,12,12,15,"N",12,19,21,19,16,14,25,"SocialSci",1400,26019,"Latin",3,62844,"Other","2Month","SevWeek","N",3,3,3
"3287","F",8,4,"Y",0.55,"N",24,"Cauc",25,7,35,20,8,5,"Y",20,15,12,20,12,20,25,"SocialSci",1400,26019,"Latin",3,62844,"Other","2Month","SevWeek","Y",4,3,1
"3288","F",8,7,"N",0.51,"N",28,"Cauc",17,17,17,17,17,17,"N",13,18,21,15,21,13,25,"SocialSci",1400,26019,"Latin",3,62844,"Other","2Month","SevWeek","N",4,3,3
"3289","F",8,5,"Y",0.41,"N",27,"Asian",60,10,10,10,10,0,"Y",18,16,18,16,16,18,25,"SocialSci",1400,26019,"Latin",3,62844,"Other","2Month","SevWeek","Y",5,3,2
"3290","F",8,8,"Y",0.52,"N",27,"Cauc",55,10,15,15,5,0,"Y",17,17,17,19,19,12,25,"SocialSci",1400,26019,"Latin",3,62844,"Other","2Month","SevWeek","Y",5,3,2
"3291","F",8,8,"Y",0.71,"Y",26,"Cauc",30,25,20,10,10,5,"Y",16,18,16,16,16,18,29,"SocialSci",1191,25000,"Cauc",1,29236,"Fun","1Month","1Week","Y",7,1,3
"3292","F",8,1,"N",0.58,"Y",30,"Cauc",30,20,30,10,5,5,"N",16,24,16,16,16,11,29,"SocialSci",1400,26019,"Cauc",1,62844,"Fun","1Month","1Week","N",6,1,1
"3293","F",8,4,"N",-0.55,"N",24,"Asian",17,16,17,17,17,16,"Y",14,16,18,16,18,18,29,"SocialSci",0,0,"Cauc",1,53539,"Fun","1Month","1Week","Y",7,1,5
"3294","F",8,7,"N",0.15,"Y",28,"Cauc",16,25,20,12,12,15,"N",14,19,22,14,17,14,29,"SocialSci",1450,26100,"Cauc",1,55080,"Fun","1Month","1Week","N",5,1,1
"3295","F",8,2,"N",0.42,"Y",24,"Cauc",25,7,35,20,8,5,"N",10,28,17,14,7,24,29,"SocialSci",1191,25000,"Cauc",1,29236,"Fun","1Month","1Week","N",2,1,5
"3296","F",8,5,"N",0.67,"Y",28,"Cauc",17,17,17,17,17,17,"N",11,22,22,14,19,11,29,"SocialSci",1400,26019,"Cauc",1,62844,"Fun","1Month","1Week","N",5,1,1
"3297","F",8,3,"N",0.35,"N",27,"Asian",60,10,10,10,10,0,"Y",13,18,18,16,18,16,29,"SocialSci",1191,25000,"Cauc",1,29236,"Fun","1Month","1Week","Y",8,1,2
"3298","F",8,6,"N",0.33,"Y",27,"Cauc",55,10,15,15,5,0,"N",12,22,22,17,17,10,29,"SocialSci",1400,26019,"Cauc",1,62844,"Fun","1Month","1Week","N",6,1,2
"3299","F",8,6,"N",0.44,"N",26,"Cauc",30,25,20,10,10,5,"N",16,18,18,16,16,14,25,"Law",1360,26062,"Asian",7,52586,"Other","Never","2Week","N",7,3,1
"3300","F",8,7,"N",0.23,"N",30,"Cauc",30,20,30,10,5,5,"N",16,18,18,16,16,16,25,"Law",1360,26062,"Asian",7,52586,"Other","Never","2Week","N",6,3,5
"3301","F",8,2,"N",-0.15,"Y",24,"Asian",17,16,17,17,17,16,"N",16,16,18,18,18,16,25,"Law",1360,26062,"Asian",7,52586,"Other","Never","2Week","N",6,3,1
"3302","F",8,5,"N",-0.09,"N",28,"Cauc",16,25,20,12,12,15,"N",17,17,19,17,15,15,25,"Law",1360,26062,"Asian",7,52586,"Other","Never","2Week","N",7,3,3
"3303","F",8,8,"N",0.27,"N",24,"Cauc",25,7,35,20,8,5,"N",13,23,20,17,17,10,25,"Law",1360,26062,"Asian",7,52586,"Other","Never","2Week","N",5,3,1
"3304","F",8,3,"N",0.12,"N",28,"Cauc",17,17,17,17,17,17,"N",14,18,20,16,18,14,25,"Law",1360,26062,"Asian",7,52586,"Other","Never","2Week","N",5,3,3
"3305","F",8,1,"N",0.58,"Y",27,"Asian",60,10,10,10,10,0,"N",17,17,17,15,15,20,25,"Law",1360,26062,"Asian",7,52586,"Other","Never","2Week","N",8,3,2
"3306","F",8,4,"N",0.53,"N",27,"Cauc",55,10,15,15,5,0,"N",15,19,19,19,17,12,25,"Law",1360,26062,"Asian",7,52586,"Other","Never","2Week","N",7,3,2
"3307","F",8,4,"Y",0.4,"Y",26,"Cauc",30,25,20,10,10,5,"Y",16,18,18,14,18,14,28,"SocialW",1191,25000,"Cauc",7,29236,"Serious","2Week","SevWeek","Y",6,1,2
"3308","F",8,5,"N",0.33,"Y",30,"Cauc",30,20,30,10,5,5,"N",17,19,19,14,17,14,28,"SocialW",1191,25000,"Cauc",7,29236,"Serious","2Week","SevWeek","N",6,1,2
"3309","F",8,8,"N",-0.3,"N",24,"Asian",17,16,17,17,17,16,"N",15,20,20,15,20,12,28,"SocialW",1191,25000,"Cauc",5,29236,"Serious","2Week","SevWeek","N",4,1,4
"3310","F",8,3,"N",0.29,"Y",28,"Cauc",16,25,20,12,12,15,"N",16,18,20,13,20,13,28,"SocialW",1191,25000,"Cauc",7,29236,"Serious","2Week","SevWeek","N",4,1,0
"3311","F",8,6,"N",0.58,"Y",24,"Cauc",25,7,35,20,8,5,"N",16,19,16,16,11,22,28,"SocialW",1191,25000,"Cauc",3,29236,"Serious","2Week","SevWeek","N",3,1,4
"3312","F",8,1,"N",0.2,"Y",28,"Cauc",17,17,17,17,17,17,"Y",12,20,18,16,16,18,28,"SocialW",1191,25000,"Cauc",7,29236,"Serious","2Week","SevWeek","Y",6,1,0
"3313","F",8,7,"N",0.42,"N",27,"Asian",60,10,10,10,10,0,"Y",11,21,21,13,18,16,28,"SocialW",1191,25000,"Cauc",1,29236,"Serious","2Week","SevWeek","Y",8,1,1
"3314","F",8,3,"Y",0.72,"Y",26,"Cauc",30,25,20,10,10,5,"Y",17,17,17,17,15,17,22,"SocialW",1360,24497,"Cauc",1,31486,"Say","2Month","2Week","Y",9,1,4
"3315","F",8,4,"N",0.51,"Y",30,"Cauc",30,20,30,10,5,5,"N",16,19,16,16,16,16,22,"SocialW",1360,24497,"Cauc",1,31486,"Say","2Month","2Week","N",3,1,8
"3316","F",8,7,"Y",-0.09,"N",24,"Asian",17,16,17,17,17,16,"Y",16,16,16,18,18,16,22,"SocialW",1360,24497,"Cauc",1,31486,"Say","2Month","2Week","Y",8,1,2
"3317","F",8,2,"N",0.15,"Y",28,"Cauc",16,25,20,12,12,15,"N",18,18,20,15,18,12,22,"SocialW",1360,24497,"Cauc",1,31486,"Say","2Month","2Week","N",6,1,6
"3318","F",8,5,"N",0.34,"Y",24,"Cauc",25,7,35,20,8,5,"N",20,18,18,20,13,11,22,"SocialW",1360,24497,"Cauc",1,31486,"Say","2Month","2Week","N",7,1,2
"3319","F",8,8,"N",0.37,"Y",28,"Cauc",17,17,17,17,17,17,"N",14,14,20,16,20,16,22,"SocialW",1360,24497,"Cauc",1,31486,"Say","2Month","2Week","N",4,1,6
"3320","F",8,6,"N",0.63,"N",27,"Asian",60,10,10,10,10,0,"N",20,18,15,18,12,18,22,"SocialW",1360,24497,"Cauc",1,31486,"Say","2Month","2Week","N",5,1,5
"3321","F",8,1,"N",0.57,"Y",27,"Cauc",55,10,15,15,5,0,"N",15,19,19,19,15,13,22,"SocialW",1360,24497,"Cauc",1,31486,"Say","2Month","2Week","N",6,1,5
"3322","F",8,1,"N",0.13,"N",26,"Cauc",30,25,20,10,10,5,"Y",19,17,17,15,19,15,25,"SocialW",914,9790,"Asian",5,78704,"Fun","2Month","1Week","Y",7,5,1
"3323","F",8,2,"Y",-0.19,"N",30,"Cauc",30,20,30,10,5,5,"Y",17,20,15,17,17,15,25,"SocialW",914,9790,"Asian",5,78704,"Fun","2Month","1Week","Y",8,5,5
"3324","F",8,5,"N",0.19,"Y",24,"Asian",17,16,17,17,17,16,"N",20,15,18,18,15,15,25,"SocialW",914,9790,"Asian",5,78704,"Fun","2Month","1Week","N",5,5,1
"3325","F",8,8,"N",-0.23,"N",28,"Cauc",16,25,20,12,12,15,"N",18,18,18,16,16,14,25,"SocialW",914,9790,"Asian",5,78704,"Fun","2Month","1Week","N",5,5,3
"3326","F",8,3,"N",0.21,"N",24,"Cauc",25,7,35,20,8,5,"N",24,24,24,12,12,6,25,"SocialW",914,9790,"Asian",5,78704,"Fun","2Month","1Week","N",2,5,1
"3327","F",8,6,"N",-0.28,"N",28,"Cauc",17,17,17,17,17,17,"N",14,17,22,14,22,11,25,"SocialW",914,9790,"Asian",5,78704,"Fun","2Month","1Week","N",5,5,3
"3328","F",8,4,"Y",0.48,"Y",27,"Asian",60,10,10,10,10,0,"Y",20,15,15,17,15,20,25,"SocialW",914,9790,"Asian",5,78704,"Fun","2Month","1Week","Y",8,5,2
"3329","F",8,7,"N",0.1,"N",27,"Cauc",55,10,15,15,5,0,"Y",14,21,21,16,16,12,25,"SocialW",914,9790,"Asian",5,78704,"Fun","2Month","1Week","Y",7,5,2
"3330","M",6,2,"Y",0.47,"N",25,"Latin",15,20,30,20,5,10,"Y",16,18,16,21,18,11,26,"Econ",1105,14600,"Cauc",6,31632,"Meet","2Month","2Week","Y",9,7,1
"3331","M",6,6,"Y",0.71,"Y",29,"Cauc",20,20,20,10,10,20,"Y",15,18,18,15,20,15,26,"Econ",1105,14600,"Cauc",6,31632,"Meet","2Month","2Week","Y",9,7,3
"3332","M",6,5,"N",0.44,"N",25,"Asian",15,25,20,15,10,15,"Y",16,18,18,16,18,14,26,"Econ",1105,14600,"Cauc",6,31632,"Meet","2Month","2Week","Y",8,7,1
"3333","M",6,4,"Y",0.4,"Y",28,"Cauc",5,30,20,10,5,30,"Y",11,19,17,17,14,22,26,"Econ",1105,14600,"Cauc",6,31632,"Meet","2Month","2Week","Y",7,7,2
"3334","M",6,3,"Y",0.72,"Y",22,"Cauc",10,10,40,10,15,15,"Y",17,17,17,15,17,17,26,"Econ",1105,14600,"Cauc",6,31632,"Meet","2Month","2Week","Y",9,7,4
"3335","M",6,1,"N",0.13,"N",25,"Asian",20,10,30,20,10,10,"N",15,22,20,20,22,2,26,"Econ",1105,14600,"Cauc",6,31632,"Meet","2Month","2Week","N",7,7,1
"3336","M",6,3,"Y",0.34,"N",25,"Latin",15,20,30,20,5,10,"Y",18,13,18,21,18,13,30,"Econ",1450,26100,"Cauc",1,55080,"Meet","2Month","SevWeek","Y",7,1,5
"3337","M",6,1,"N",0.58,"Y",29,"Cauc",20,20,20,10,10,20,"N",16,21,18,11,21,13,30,"Econ",1450,26100,"Cauc",1,55080,"Meet","2Month","SevWeek","N",7,1,1
"3338","M",6,6,"N",0.23,"N",25,"Asian",15,25,20,15,10,15,"N",16,21,18,16,13,16,30,"Econ",1450,26100,"Cauc",1,55080,"Meet","2Month","SevWeek","N",8,1,5
"3339","M",6,5,"N",0.33,"Y",28,"Cauc",5,30,20,10,5,30,"N",18,18,18,15,24,9,30,"Econ",1450,26100,"Cauc",1,55080,"Meet","2Month","SevWeek","N",6,1,2
"3340","M",6,4,"N",0.51,"Y",22,"Cauc",10,10,40,10,15,15,"Y",14,25,22,17,17,6,30,"Econ",1450,26100,"Cauc",1,55080,"Meet","2Month","SevWeek","Y",8,1,8
"3341","M",6,2,"Y",-0.19,"N",25,"Asian",20,10,30,20,10,10,"Y",16,19,21,14,21,9,30,"Econ",1450,26100,"Cauc",1,55080,"Meet","2Month","SevWeek","Y",8,1,5
"3342","M",6,4,"Y",-0.13,"N",25,"Latin",15,20,30,20,5,10,"Y",15,18,20,18,15,15,24,"Eng",1410,26720,"Asian",4,35224,"Meet","SevYear","1Week","Y",8,4,1
"3343","M",6,2,"N",-0.55,"N",29,"Cauc",20,20,20,10,10,20,"N",9,20,20,16,20,16,24,"Eng",1460,26376,"Asian",4,28524,"Meet","SevYear","1Week","N",7,4,5
"3344","M",6,1,"N",-0.15,"Y",25,"Asian",15,25,20,15,10,15,"Y",19,22,19,14,14,14,24,"Eng",1360,26062,"Asian",4,106663,"Meet","SevYear","1Week","Y",8,4,1
"3345","M",6,6,"N",-0.3,"N",28,"Cauc",5,30,20,10,5,30,"N",7,26,26,11,22,7,24,"Eng",1410,26720,"Asian",4,35224,"Meet","SevYear","1Week","N",6,4,4
"3346","M",6,5,"Y",-0.09,"N",22,"Cauc",10,10,40,10,15,15,"Y",16,18,18,16,18,14,24,"Eng",1410,26720,"Asian",4,35224,"Meet","SevYear","1Week","Y",7,4,2
"3347","M",6,3,"N",0.19,"Y",25,"Asian",20,10,30,20,10,10,"Y",12,25,22,19,19,3,24,"Eng",1105,14600,"Asian",4,31632,"Meet","SevYear","1Week","Y",8,4,1
"3348","M",6,1,"N",0.42,"N",25,"Latin",15,20,30,20,5,10,"Y",10,17,24,14,28,7,28,"Econ",1360,26062,"Cauc",3,106663,"Meet","2Month","2Week","Y",8,7,3
"3349","M",6,5,"N",0.15,"Y",29,"Cauc",20,20,20,10,10,20,"N",10,19,26,10,26,10,28,"Econ",1360,26062,"Cauc",3,106663,"Meet","2Month","2Week","N",5,7,1
"3350","M",6,4,"N",-0.09,"N",25,"Asian",15,25,20,15,10,15,"Y",14,19,19,14,17,17,28,"Econ",1360,26062,"Cauc",3,106663,"Meet","2Month","2Week","Y",7.5,7,3
"3351","M",6,3,"N",0.29,"Y",28,"Cauc",5,30,20,10,5,30,"N",11,16,24,6,26,16,28,"Econ",1360,26062,"Cauc",3,106663,"Meet","2Month","2Week","N",5,7,0
"3352","M",6,2,"N",0.15,"Y",22,"Cauc",10,10,40,10,15,15,"Y",11,21,18,16,21,13,28,"Econ",1360,26062,"Cauc",3,106663,"Meet","2Month","2Week","Y",6.5,7,6
"3353","M",6,6,"N",-0.23,"N",25,"Asian",20,10,30,20,10,10,"Y",6,20,23,14,26,11,28,"Econ",1360,26062,"Cauc",3,106663,"Meet","2Month","2Week","Y",7,7,3
"3354","M",6,3,"Y",0.55,"N",25,"Latin",15,20,30,20,5,10,"Y",15,12,21,21,21,12,24,"Econ",1410,26720,"Cauc",4,35224,"Meet","2Week","SevWeek","Y",8,7,1
"3355","M",6,1,"N",0.42,"Y",29,"Cauc",20,20,20,10,10,20,"N",13,13,17,13,35,9,24,"Econ",1410,26720,"Cauc",4,35224,"Meet","2Week","SevWeek","N",4,7,5
"3356","M",6,6,"N",0.27,"N",25,"Asian",15,25,20,15,10,15,"N",12,19,19,22,16,12,24,"Econ",1410,26720,"Cauc",4,35224,"Meet","2Week","SevWeek","N",6,7,1
"3357","M",6,5,"N",0.58,"Y",28,"Cauc",5,30,20,10,5,30,"N",4,13,30,4,39,9,24,"Econ",1410,26720,"Cauc",4,35224,"Meet","2Week","SevWeek","N",6,7,4
"3358","M",6,4,"N",0.34,"Y",22,"Cauc",10,10,40,10,15,15,"Y",12,14,18,18,20,16,24,"Econ",1410,26720,"Cauc",4,35224,"Meet","2Week","SevWeek","Y",8,7,2
"3359","M",6,2,"N",0.21,"N",25,"Asian",20,10,30,20,10,10,"N",9,9,32,9,36,5,24,"Econ",1410,26720,"Cauc",4,35224,"Meet","2Week","SevWeek","N",3,7,1
"3360","M",6,5,"N",0.51,"N",25,"Latin",15,20,30,20,5,10,"N",16,19,19,16,19,12,28,"PolSci",1200,14915,"Cauc",1,84043,"Fun","Never","1Week","N",6,1,3
"3361","M",6,3,"N",0.67,"Y",29,"Cauc",20,20,20,10,10,20,"N",11,25,19,11,22,11,28,"PolSci",1200,14915,"Cauc",1,84043,"Fun","Never","1Week","N",6,1,1
"3362","M",6,2,"N",0.12,"N",25,"Asian",15,25,20,15,10,15,"N",13,23,20,13,17,13,28,"PolSci",1200,14915,"Cauc",1,84043,"Fun","Never","1Week","N",8,1,3
"3363","M",6,1,"N",0.2,"Y",28,"Cauc",5,30,20,10,5,30,"N",21,21,21,13,13,13,28,"PolSci",1200,14915,"Cauc",1,84043,"Fun","Never","1Week","N",8,1,0
"3364","M",6,6,"N",0.37,"Y",22,"Cauc",10,10,40,10,15,15,"N",18,18,18,15,15,18,28,"PolSci",1200,14915,"Cauc",1,84043,"Fun","Never","1Week","N",7,1,6
"3365","M",6,4,"N",-0.28,"N",25,"Asian",20,10,30,20,10,10,"N",16,18,21,13,21,11,28,"PolSci",1200,14915,"Cauc",1,84043,"Fun","Never","1Week","N",5,1,3
"3366","M",6,4,"Y",0.41,"N",25,"Latin",15,20,30,20,5,10,"Y",12,17,20,17,20,15,27,"Econ",1410,26775,"Asian",8,35224,"Date","2Week","SevWeek","Y",7,8,2
"3367","M",6,2,"N",0.35,"N",29,"Cauc",20,20,20,10,10,20,"N",16,19,19,12,19,16,27,"Econ",1410,26775,"Asian",8,35224,"Date","2Week","SevWeek","N",5,8,2
"3368","M",6,1,"N",0.58,"Y",25,"Asian",15,25,20,15,10,15,"Y",13,18,20,16,20,13,27,"Econ",1410,26775,"Asian",8,35224,"Date","2Week","SevWeek","Y",7,8,2
"3369","M",6,6,"N",0.42,"N",28,"Cauc",5,30,20,10,5,30,"N",12,17,19,14,21,17,27,"Econ",1410,26775,"Asian",8,35224,"Date","2Week","SevWeek","N",4,8,1
"3370","M",6,5,"N",0.63,"N",22,"Cauc",10,10,40,10,15,15,"Y",14,16,19,19,21,12,27,"Econ",1410,26775,"Asian",8,35224,"Date","2Week","SevWeek","Y",6,8,5
"3371","M",6,3,"Y",0.48,"Y",25,"Asian",20,10,30,20,10,10,"Y",14,16,18,16,18,18,27,"Econ",1410,26775,"Asian",8,35224,"Date","2Week","SevWeek","Y",6,8,2
"3372","M",6,6,"Y",0.52,"N",25,"Latin",15,20,30,20,5,10,"Y",18,18,15,20,18,12,27,"Econ",1080,17478,"Cauc",1,36381,"Meet","2Week","2Week","Y",8,1,2
"3373","M",6,4,"N",0.33,"Y",29,"Cauc",20,20,20,10,10,20,"N",21,18,18,13,21,8,27,"Econ",1080,17478,"Cauc",1,36381,"Meet","2Week","2Week","N",6,1,2
"3374","M",6,3,"N",0.53,"N",25,"Asian",15,25,20,15,10,15,"Y",19,16,16,16,19,14,27,"Econ",1080,17478,"Cauc",1,36381,"Meet","2Week","2Week","Y",8,1,2
"3375","M",6,2,"N",0.48,"Y",28,"Cauc",5,30,20,10,5,30,"N",12,22,19,9,28,9,27,"Econ",1080,17478,"Cauc",1,36381,"Meet","2Week","2Week","N",8,1,1
"3376","M",6,1,"N",0.57,"Y",22,"Cauc",10,10,40,10,15,15,"Y",20,17,20,14,20,9,27,"Econ",1080,17478,"Cauc",1,36381,"Meet","2Week","2Week","Y",7,1,5
"3377","M",6,5,"N",0.1,"N",25,"Asian",20,10,30,20,10,10,"N",18,15,20,18,20,10,27,"Econ",1080,17478,"Cauc",1,36381,"Meet","2Week","2Week","N",6,1,2
"3378","F",14,6,"N",0.59,"N",21,"Cauc",35,5,30,20,5,5,"N",12,20,18,18,20,12,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",7,10,1
"3379","F",14,3,"N",-0.41,"N",24,"Cauc",35,10,25,20,5,5,"N",15,19,19,17,15,15,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",6,10,2
"3380","F",14,4,"N",0.15,"N",25,"Cauc",40,10,0,45,0,5,"N",24,33,14,14,14,0,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",4,10,3
"3381","F",14,13,"N",0.38,"N",27,"Latin",30,25,10,20,0,15,"N",16,19,19,19,16,11,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",6,10,5
"3382","F",14,12,"N",0.33,"N",26,"Cauc",50,10,10,30,0,0,"N",9,23,20,17,17,14,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",5,10,4
"3383","F",14,11,"N",0.27,"N",30,"Cauc",40,12,18,12,6,12,"N",26,26,13,13,13,9,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",5,10,8
"3384","F",14,5,"N",0.14,"N",28,"Latin",30,20,25,15,10,0,"N",15,17,17,17,17,15,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",7,10,6
"3385","F",14,8,"N",0.49,"Y",26,"Asian",15,30,25,20,0,10,"N",16,22,22,16,12,12,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",7,10,4
"3386","F",14,2,"N",-0.42,"N",22,"Cauc",25,15,25,25,5,5,"N",19,19,19,14,12,17,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",6,10,0
"3387","F",14,1,"N",0.17,"N",23,"Other",55,2,1,40,1,1,"N",22,16,18,16,18,11,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",5,10,1
"3388","F",14,7,"N",0.01,"N",25,"Cauc",50,5,5,5,5,30,"N",17,17,17,17,12,20,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",6,10,3
"3389","F",14,10,"N",0.17,"Y",30,"Asian",20,40,5,20,5,10,"N",20,17,17,17,17,13,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",5,10,8
"3390","F",14,14,"N",0.21,"Y",29,"Asian",35,30,25,5,0,5,"N",15,21,18,15,15,15,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",6,10,7
"3391","F",14,9,"N",0,"Y",27,"Asian",30,30,30,5,0,5,"N",17,14,17,17,17,17,22,"Edu",1290,15260,"Asian",3,65498,"Fun","SevYear","2Week","N",5,10,5
"3392","F",14,7,"N",0.45,"N",21,"Cauc",35,5,30,20,5,5,"N",14,14,24,14,28,7,27,"Edu",1140,8100,"Asian",5,41476,"Meet","Never","1Week","N",6,8,6
"3393","F",14,4,"N",-0.46,"N",24,"Cauc",35,10,25,20,5,5,"N",18,16,18,14,23,11,27,"Edu",1140,8100,"Asian",5,41476,"Meet","Never","1Week","N",3,8,3
